nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
11565,20778,event,,Children's Performance ~ Reptile Man ,19,1,1432921988,1432921988,0,1,0,0,0,0,"<p>Three shows: 11 a.m., 1 & 7 p.m. Free tickets will be distributed at the Library on the day of the performance. More information is available at www.salemlibrary.org or 503-588-6088.<br />Loucks Auditorium, Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6088<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11567,20781,event,,Live Music: Leanne McClellan ~ Coria Estates,19,1,1432922463,1432922463,0,1,0,0,0,0,"<p>The Leanne McClellan Band will be joining us on Saturday June 13th. The music starts at 3 p.m. and crepes by La Crepe Ape will be served from open to close. Free admission.<br />Coria Estates Tasting Room<br />8252 Redstone Ave. SE<br />Salem, OR 97306<br />503-363-0525<br /><a href=""http://www.coriaestates.com"" target=""_blank"">www.coriaestates.com</a></p>"
11568,20782,event,,Live Music: The Brothers Kidd ~ Coria Estates,19,1,1432922585,1432922585,0,1,0,0,0,0,"<p>The Brothers Kidd at Coria Estates Saturday June 20th starting at 3 p.m. Come enjoy his music with us. Free admission.<br />Coria Estates Tasting Room<br />8252 Redstone Ave. SE<br />Salem, OR 97306<br />503-363-0525<br /><a href=""http://www.coriaestates.com"" target=""_blank"">www.coriaestates.com</a></p>"
11569,20783,event,,Live Music: Mitch Lies ~ Coria Estates,19,1,1432922705,1432922705,0,1,0,0,0,0,"<p>Mitch Lies will be playing us music this Saturday June 27th from 3-6 p.m. Come enjoy his music with us. Free admission.<br />Coria Estates Tasting Room<br />8252 Redstone Ave. SE<br />Salem, OR 97306<br />503-363-0525<br /><a href=""http://www.coriaestates.com"" target=""_blank"">www.coriaestates.com</a></p>"
11570,20786,event,,Art Exhibit:The Paintings of Louis Bivins,19,1,1432922852,1432922926,0,1,0,0,0,0,"<p>Come enjoy the work of local painter Louis Bivins in the Salem Public Library's Community Artist Exhibit. More information is available at www.salemlibrary.org or 503-588-6052. Free admission.<br />Salem Public Library<br />585 Liberty St. SE<br />Salem, OR 97301<br />503-588-6052<br /><a href=""http://www.salemlibrary.org"" target=""_blank"">www.salemlibrary.org</a></p>"
11578,20795,event,,Red Raven Associates & Consigners Showcase,19,1,1433194118,1433194118,0,1,0,0,0,0,"<p>Wonderful show featuring Red Raven's associates and consigners eclectic range of original artworks. Paintings, glass, jewelry, ceramics, wearable art, photography and much more. Free.<br />Red Raven Gallery<br />155 Liberty St. NE, Ste 140<br />Salem, OR 97301<br />503-798-9973<br /><a href=""http://www.RedRavenGallery.com"" target=""_blank"">www.RedRavenGallery.com</a></p>"
11579,20796,event,,Enlightened Theatrics Block Party,19,1,1433194387,1433194387,0,1,0,0,0,0,"<p>Join us for Salem's Historic Grand Theatre's sign unveiling. Featuring local cuisine, beer, wine and margaritas and live entertainment from 3 different music acts. Promoting community, arts, and culture. High Street between State and Court and Salem's Historic Grand Theatre. Free.  <br />Salem's Historic Grand Theatre<br />191 High St. NE<br />Salem, OR 97301<br />503-585-3427<br /><a href=""http://www.EnlightenedTheatrics.org"" target=""_blank"" style=""line-height: 20.3999996185303px;"">www.EnlightenedTheatrics.org</a></p>"
11580,20797,event,,On Stage: 'The 1940's Radio Hour' ~ Enlightened Theatrics,19,1,1433194824,1433194824,0,1,0,0,0,0,"<p>'The 1940's Radio Hour' tells the story of The Mutual Manhattan Variety Cavalcade and the live broadcast from the Hotel Astor's Algonquin Room. Musical numbers include ""Blue Moon"" and ""At Last."" 7:30-10:15 p.m. and Sunday Matinees 2:30-4:15 p.m. Admission: $15 and $20.<br />Salem's Historic Grand Theatre<br />191 High St. NE<br />Salem, OR 97301<br />503-585-3427<br /><a href=""http://www.EnlightenedTheatrics.org"" target=""_blank"">www.EnlightenedTheatrics.org</a></p>"
11581,20798,event,,Jefferson Mint Festival 2015,19,1,1433195083,1433195083,0,1,0,0,0,0,"<p>Hoppin' Thru the Mint. Parade:  11 a.m. on Second Street. Frog Jump, Vendors, Car Show, Entertainment, Community-Wide Garage Sale Map. Free.<br />Jefferson Middle School Sports Complex<br />1344 N 2nd St.<br />Jefferson, OR 97352<br />503-949-1386<br /><a href=""http://www.jeffersonmintfestival.com"" target=""_blank"">www.jeffersonmintfestival.com</a></p>"
11586,20849,event,,Deepwood Wine & Jazz Fest,19,1,1433352877,1433791165,0,1,0,0,0,0,"<p>Come enjoy delicious offerings from local wineries, breweries, restaurants and caterers. Musical offerings from Picante, one of Portland's premier Afro-Cuban Jazz Bands, and Island Jazz Quintet will keep you entertained all evening. Admission:$15.<br />Deepwood Museum & Gardens<br />1116 Mission St. SE<br />Salem, OR 97302 <br />503-363-1825<br /><a href=""http://www.historicdeepwoodestate.org/estate/calendar_event/857/"" target=""_blank"">www.historicdeepwoodestate.org</a></p>"
11590,20838,event,,Pajama Rama 5K,19,1,1433526052,1433526052,0,1,0,0,0,0,"<p>5K Run / Walk in your PJ's with friends and family. Set in the beautiful town of Silverton, this event will bring out the most colorful pajamas this ""sleepy town"" has to offer. Registration: $30 per participant, group discounts.<br />Silverton High School<br />1456 Pine St. <br />Silverton, OR 97381<br />503-593-6276<br /><a href=""http://www.pajamarama5k.com"" target=""_blank"">www.pajamarama5k.com</a></p>"
11591,20839,event,,World War II at Camp Adair,19,1,1433526290,1433526290,0,1,0,0,0,0,"<p>Join us as local collector of history, Gary Richards, tells the story of Camp Adair. Bring your own WWII era items to show-and-share with other attendees.<br />Independence Event Center<br />555 S Main St.<br />Independence, OR 97351<br />503-838-3459<br /><a href=""http://www.orheritage.org"" target=""_blank"">www.orheritage.org</a></p>"
11592,20841,event,,Gallery Talk: Mel Katz: On and Off the Wall,19,1,1433526448,1433526496,0,1,0,0,0,0,"<p>Join docent Gary Brown at the Hallie Ford Museum of Art for a guided tour of the exhibition Mel Katz: On and Off the Wall. This event is free and open to the public. <br />Hallie Ford Museum of Art<br />700 State St.<br />Salem, OR 97301<br />503-370-6855<br /><a href=""http://www.willamette.edu/arts/hfma/exhibitions/upcoming.html"" target=""_blank"">www.willamette.edu/arts/hfma/exhibitions/upcoming.html</a></p>"
11593,20842,event,,Artist Gallery Talk with Mel Katz,19,1,1433526713,1433526713,0,1,0,0,0,0,"<p>Join Portland artist Mel Katz for a Saturday Gallery Talk exploring his major retrospective exhibition. Mel will talk about the Drawings and Small Sculptures exhibition as well as the 'On and Off the Wall' exhibition. Free.<br />Hallie Ford Museum of Art<br />700 State St.<br />Salem, OR 97301<br />503-370-6855<br /><a href=""http://www.willamette.edu/arts/hfma/exhibitions/upcoming.html"" target=""_blank"">www.willamette.edu/arts/hfma/exhibitions/upcoming.html</a></p>"
11594,20843,event,,Chainsaw Sculpting Workshop,19,1,1433526845,1433526845,0,1,0,0,0,0,"<p>A local chainsaw artist will teach a workshop at the Garden. All materials will be provided and you will leave with a sculpture of your very own. Two options allow you to pick the level of experience you would like. $150-300.<br />The Oregon Garden<br />879 W Main St.<br />503-874-8100<br /><a href=""http://www.oregongarden.org/events/art-in-the-garden"" target=""_blank"">www.oregongarden.org/events/art-in-the-garden</a></p>"
11595,20844,event,,Live Music: Redgate Winery,19,1,1433527139,1433527139,0,1,0,0,0,0,"<p>Orvil Ivie and Garry Meziere perform on the patio of the Fieldhouse at the winery. $5. Pizza, tamales, mustard pickles, sunset, fine wines.<br />8175 Buena Vista Rd.<br />Independence, OR 97351<br />503-428-7115<br /><a href=""http://www.redgatevineyard.com"" target=""_blank"">www.redgatevineyard.com</a></p>"
11596,20845,event,,Rogue Farms Summer Concert Series ,19,1,1433527353,1433527353,0,1,0,0,0,0,"<p>Join us at Rogue Farms for our Summer Concert Series. Enjoy live music every Sunday at 3 p.m. among the bines of the hopyard. Visit us on Facebook to view schedule.<br />Rogue Farms<br />3590 Wigrich Rd.<br />Independence, OR 97351<br />503-838-9813<br /><a href=""http://www.facebook.com/RogueFarmsHopyard/events"" target=""_blank"">www.facebook.com/RogueFarmsHopyard</a></p>"
11597,20846,event,,Santiam SummerFest,19,1,1433527543,1433527543,0,1,0,0,0,0,"<p>Street fair with over 100 vendor booths, KidZone with bouncy rides, bed races, dog show, 3-on-3 basketball, food, beer, entertainment and cars in the park. Fun for the whole family. Free.<br />Historic Downtown Stayton<br />3rd Ave. (between Washington and Water St.)<br />Stayton, OR 97383<br />503-769-3464<br /><a href=""http://www.staytonsublimitychamber.org/events/santiam-summerfest/"" target=""_blank"">www.staytonsublimitychamber.org/events/santiam-summerfest/</a></p>"
11598,20847,event,,Salem Playback Theatre: Over the Rainbow,19,1,1433527780,1433527780,0,1,0,0,0,0,"<p>Join Salem Playback Theatre and Allies for Equality for a night of stories celebrating the LGBTQ+ community. Audience members tell stories about themselves, which the players reenact. Tell your own story, or just listen. Admission: $10.<br />Reed Opera House, Ste. 215<br />189 Liberty St. NE<br />Salem, OR 97301<br />503-991-3920<br /><a href=""http://www.salemplayback.org"" target=""_blank"">www.salemplayback.org</a></p>"
11599,20851,event,,World Beat Festival,19,1,1433795918,1433795982,0,1,0,0,0,0,"<p>18th Annual World Beat Festival ~ Discover The Drum: Rhythm of the World. Explore, taste and experience the cultural richness of the Northwest. More than 125 performances, demonstrations and workshops. Free. Donations asked at gate.<br />Salem's Riverfront Park<br />101 Front St. NE<br />Salem, OR 97301<br />503-581-2004<br /><a href=""http://www.salemmulticultural.org"" target=""_blank"">www.salemmulticultural.org</a></p>"
11613,20867,event,,Trexler Farm Champagne Father's Day Brunch,19,1,1433967562,1433967562,0,1,0,0,0,0,"<p>Voted Best Stayton Restaurant 2015. Santiam Canyon's favorite brunch buffet with Sharlene's signature dishes, breakfast grill items, dessert bar and non-alcoholic beverage included. Alcohol extra charge. Reservations required, $25 Prime rib/salmon; $10 kids.<br />Trexler Farm<br />20146 Ferry Rd. SE<br />Stayton, OR 97383<br />503-859-4488  <br /><a href=""http://www.trexlerfarm.com"" target=""_blank"">www.trexlerfarm.com</a></p>"
11614,20868,event,,Tom Prochaska and Christy Wyckoff ~ Artists Conversation,19,1,1433967830,1433967830,0,1,0,0,0,0,"<p>In conjunction with the exhibition Tom Prochaska and Christy Wyckoff: In the Footsteps of Charles Heaney the Hallie Ford Museum of Art is pleased to present a conversation with Oregon artists Tom Prochaska and Christy Wyckoff. Free admission.<br />Hallie Ford Museum of Art, Roger Hull Lecture Hall<br />700 State St.<br />Salem, OR 97301<br />503-370-6855<br /><a href=""https://cal.willamette.edu/calendar/EventList.aspx?view=EventDetails&eventidn=7467&information_id=19315&type=&syndicate=syndicat"" target=""_blank"">www.cal.willamette.edu/calendar</a></p>"
11615,20869,event,,Venti's Taphouse 4 year Anniversary Party,19,1,1433968065,1433968065,0,1,0,0,0,0,"<p>Additional outdoor seating, live music outside w/Amanda Richards & The Good Long Whiles at 7pm, music inside w/Life During Wartime at 9pm, happy hour all day and many extras to be announced. All ages until 9pm.<br />Venti's Cafe and Taphouse<br />2840 Commercial St. SE<br />Salem, OR 97301<br />503-391-5100<br /><a href=""https://www.facebook.com/events/1105379949476811/"" target=""_blank"">www.facebook.com</a></p>"
11616,20870,event,,Gallery Talk: Mel Katz: On and Off the Wall,19,1,1433968307,1433968307,0,1,0,0,0,0,"<p>Join docent Molly Fitzsimmons at the Hallie Ford Museum of Art for a guided tour of the exhibition Mel Katz: On and Off the Wall.  This event is free and open to the public.<br />Hallie Ford Museum of Art, Melvin Henderson-Rubio Gallery<br />700 State St.<br />Salem, OR 97301<br />503-370-6855<br /><a href=""http://www.willamette.edu/arts/hfma/exhibitions/library/2015-16/mel_katz_on_and_off_the_wall.html"" target=""_blank"">www.willamette.edu</a></p>"
11617,20871,event,,In the Abstract: Paintings by Hilary Russell,19,1,1433968495,1433968495,0,1,0,0,0,0,"<p>We invite you to experience the world of abstraction through the eyes of artist Hilary Russell during the month of June. Delight in the rich visual experience of color, line and shape.<br />River Gallery<br />184 S Main St.<br />Independence, OR 97351<br />503-838-6171<br /><a href=""http://www.rivergalleryart.com"" target=""_blank"">www.rivergalleryart.com</a></p>"
11618,20872,event,,Molly Mo's Antique Faire,19,1,1433969864,1433969864,0,1,0,0,0,0,"<p>Shop some of the NW's best vendors on the beautiful outdoor grange grounds, inside the historic grange & schoolhouse. Tons of vintage/antique and handcrafted finds. Food, live music, beer & wine, a family friendly event. 8/7  5-8 p.m. and 8/8 8 a.m.-4 p.m.; 8/7 $5 admission for early buying preview party. 8/8 Free admission.<br />Union Hill Grange<br />15755 Grange Rd. SE<br />Sublimity, OR 97385<br />503 510-0820<br /><a href=""http://www.facebook.com/mollymos"" target=""_blank"">www.facebook.com</a></p>"
11619,20873,event,,"""Oregon Forest Fair""   ",19,1,1433970157,1433970157,0,1,0,0,0,0,"<p>An Expo, Trade Show and Educational Event, free and open to the public. There are 4 educational panel presentations and dozens of exhibits, with a broad range of perspectives on all aspects of Oregon Forests. Presented by Oregon Small Woodlands Association. <br />Chemeketa Community College, Bldg. #6<br />4000 Lancaster Dr. NE<br />Salem, OR 97309<br />503-507-0941<br /><a href=""http://www.oswa.org"" target=""_blank"">www.oswa.org</a></p>"
11620,20874,event,,Paint and Pinot! ,19,1,1433970375,1433970375,0,1,0,0,0,0,"<p>A night out to learn and become the artist you never thought you could be. Paint and Pinot is an exciting painting class with wine and fun. Our artists will instruct you in creating a step-by-step masterpiece. Check out our calendar at paintandpinot.net to sign up for your next class.<br />Real Deals<br />1320 Liberty St.<br />Salem, OR 97305<br />503-364-1190<br /><a href=""http://www.paintandpinot.net"" target=""_blank"">www.paintandpinot.net</a></p>"
11621,20876,event,,Paint and Pinot! ,19,1,1433971971,1433972000,0,1,0,0,0,0,"<p>A night out to learn and become the artist you never thought you could be. Paint and Pinot is an exciting painting class with wine and fun. Our artists will instruct you in creating a step-by-step masterpiece. Check out our calendar at paintandpinot.net to sign up for your next class. $35.<br />Barrel & Keg<br />1190 Broadway St. NE<br />Salem, OR 97305<br />503-364-1190<br /><a href=""http://www.paintandpinot.net"" target=""_blank"">www.paintandpinot.net</a></p>"
11622,20877,event,,Paint and Pinot!,19,1,1433972172,1433972172,0,1,0,0,0,0,"<p>A night out to learn and become the artist you never thought you could be. Paint and Pinot is an exciting painting class with wine and fun. Our artists will instruct you in creating a step-by-step masterpiece. Check out our calendar at paintandpinot.net to sign up for your next class. $35.<br />B2 Taphouse<br />4336 Commercial St. SE<br />Salem, OR 97305<br />503-364-1190<br /><a href=""http://www.paintandpinot.net"" target=""_blank"">www.paintandpinot.net</a></p>"
