nid,vid,type,language,title,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,body
784,1362,listing,,Date Night Package,4,1,1238622752,1238622752,0,0,0,0,0,0,"<p>The classic dinner and a movie perfected! This Phoenix Inn Suites package includes a one night stay in a suite of your choice, a $50 gift certificate to any local restaurant and two movie tickets! When you're ready to retire to your room, you'll find roses and sparkling cider with champagne flutes. Late checkout of 2 p.m. included. Package Price: King Suite $149, Jacuzzi Suite $169, Presidential Suite $199.</p>
<p>To purchase this package please call 503-581-7004 or visit <a href=""http://www.phoenixinnsuites.com"">www.phoenixinnsuites.com</a>. (Note: Advanced purchase packages can be booked online <a href=""http://www.phoenixinnsuites.com"">www.phoenixinnsuites.com</a> and must be booked 5 days in advance.) This package does not have an expiration date.</p>"
786,1364,listing,,Family Package,4,1,1238622798,1238622798,0,0,0,0,0,0,"<p>You've done the hard part traveling with children, so let the Phoenix Inn Suites take care of your evening! This package is perfect for families travelling through, as well as if your final destination is here in Salem. It includes a one night stay in our spacious family suite, any large pizza from Pietro's Family Restaurant and 3 movie tickets (Additional tickets available at our discounted price of $5 each.). Make your family vacation one your children will never forget! Package Price: $179.</p>
<p>To purchase this package please call 503-581-7004 or visit <a href=""http://www.phoenixinnsuites.com"">www.phoenixinnsuites.com</a>. (Note: Advanced purchase packages can be booked online <a href=""http://www.phoenixinnsuites.com"">www.phoenixinnsuites.com</a> and must be booked 5 days in advance.) This package does not have an expiration date.</p>"
794,1372,listing,,Romance Package,4,1,1238622970,1238622970,0,0,0,0,0,0,"<p>Take it easy on yourself and help spruce up your relationship with an amorous getaway through a Phoenix Inn Romance Package at our Salem hotel. The romance package includes a one night stay in our Elite Jacuzzi Suite. Your room will be adorned with roses and a lavish collection of bath salts and scented soaps (a $30 value). Dinner reservations will be made at a local restaurant of your choice, and a $50 gift certificate for your meal is included in the package, as well as a late checkout of 2 p.m. Package price: $199.</p>
<p>To purchase this package please call 503-588-9220 or visit our <a href=""http://www.phoenixinnsuites.com"">www.phoenixinnsuites.com</a>. (Note: Advanced purchase packages can be booked online <a href=""http://www.phoenixinnsuites.com"">www.phoenixinnsuites.com</a> and must be booked 5 days in advance.) This package does not have an expiration date.</p>"
795,1373,listing,,Romance Package,4,1,1238622992,1238622992,0,0,0,0,0,0,"<p>We do the ground-work for your surprise, and you get all of the credit! The Phoenix Inn Suites romance package includes a one night stay in our Elite Jacuzzi Suite (This package includes a complimentary upgrade to our Presidential Jacuzzi Suite when available!). Your room will be adorned with roses and a lavish collection of bath salts and scented soaps (a $30 value). Dinner reservations will be made at a local restaurant of your choice, and a $50 gift certificate for your meal is included in the package, as well as a late checkout of 2 p.m. Package Price: $199.</p>
<p>To purchase this package please call 503-581-7004 or visit <a href=""http://www.phoenixinnsuites.com"">www.phoenixinnsuites.com</a>. (Note: Advanced purchase packages can be booked online <a href=""http://www.phoenixinnsuites.com"">www.phoenixinnsuites.com</a> and must be booked 5 days in advance.) This package does not have an expiration date.</p>"
797,14857,listing,,Woodburn Premium Outlets Shop & Play Package,4,1,1238623036,1375745959,0,0,0,0,0,0,"<p>With more than 100 big name brands, Woodburn Premium Outlets is the largest tax-free outlet center in the West and is located just 15 minutes north of Salem. The Shop &amp; Play package includes Complimentary Cubic Zirconia earrings, everyday savings up to 70% off retail prices, free gift, tote bag, snack and more at the largest tax-free outlet center in the West! Click <a href=""http://www.premiumoutlets.com/woodbu"" target=""_blank"">here</a> for available packages, or visit <a href=""http://www.premiumoutlets.com/woodbu""><span style=""text-decoration: underline;""><span style=""color: #6e7f4f;"">premiumoutlets.com/woodburn</span></span></a> for more information.</p>"
804,1399,listing,,Willamette University,4,1,1238715122,1238715122,0,0,0,0,0,0,"<p>900 State St. <br />Salem, Oregon 97301 <br />503-370-6300 <br /><a href=""http://www.willamette.edu"" target=""_blank"">www.willamette.edu</a></p>"
817,4969,listing,,City of Salem,4,1,1239053600,1268165051,0,0,0,0,0,0,"<p>555 Liberty St. SE<br />Salem, Oregon 97301<br />503-588-6255<br /><a href=""http://www.cityofsalem.net"" target=""_blank"">www.cityofsalem.net</a></p>"
818,1437,listing,,Marion County,4,1,1239053631,1239053631,0,0,0,0,0,0,"<p>555 Court St. NE<br />Salem, OR 97301<br />503-588-5333<br /><a href=""http://www.co.marion.or.us"">www.co.marion.or.us</a></p>"
819,1439,listing,,Polk County,4,1,1239053659,1239053696,0,0,0,0,0,0,"<p>850 Main St. <br />Dallas, Oregon 97338 <br />503-623-8173<br /><a href=""http://www.co.polk.or.us"">www.co.polk.or.us</a></p>"
821,6604,listing,,KBZY Radio-1490 AM,4,1,1239056155,1279668538,0,0,0,0,0,0,"<p>2659 Commercial St. SE, Ste. 204<br />Salem, OR 97302<br />503-362-1490<br /><a href=""http://www.KBZY.com"" target=""_blank"">www.KBZY.com</a></p>"
823,1445,listing,,Salem Golf Club,4,1,1239060253,1239060253,0,0,0,0,0,0,"<p>2025 Golf Course Rd. S<br />Salem, OR 97302<br />503-363-6652<br /><a href=""http://www.salemgolfclub.com"" target=""_blank"">www.salemgolfclub.com</a></p>"
825,2641,listing,,Salem Electric,4,1,1239061499,1248972963,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Salem Electric is an electric cooperative, founded in 1938, with a strong commitment to reliable service, the environment, and supporting the communities it serves. <br />633 7th St. NW<br />PO Box 5588 (mailing) <br />Salem, OR 97304<br />503-362-3601<br /><a href=""http://www.salemelectric.com"" target=""_blank"">www.salemelectric.com</a></td>
<td><span class=""inline inline-left""><a href=""http://www.salemelectric.com"" target=""_blank""><img class=""image image-preview "" src=""/files/images/SalemElectricLogo.jpg"" border=""0"" width=""191"" height=""47"" /></a></span></td>
</tr>
</tbody>
</table>"
835,19228,listing,,Grand Vines Wine & Bistro,4,0,1239325321,1414446168,0,0,0,0,0,0,"<p>195 High St. NE<br />Salem, OR 97301<br />503-399-9463<br /><a href=""http://www.grandvines.com"" target=""_blank"">www.grandvines.com</a></p>"
837,19225,listing,,Grand Vines Wine & Bistro,4,0,1239380220,1414445780,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Located in historic downtown Salem, on the corner of High &amp; Court Streets. Specializing in Northwest Wines. Wine tasting daily, food available, specialty chocolates.<br />195 High St. NE<br />Salem, OR 97301<br />503-399-9463<br /><a href=""http://www.grandvines.com"" target=""_blank"">www.grandvines.com</a></td>
<td><span class=""inline inline-left""><a href=""http://www.grandvines.com"" target=""_blank""><img src=""/files/images/Grand_Vines_Small.JPG"" width=""190"" height=""127"" border=""0"" class=""image image-preview "" /></a></span></td>
</tr>
</tbody>
</table>"
845,12583,listing,,Adam's Rib Smoke House Co.,4,1,1239918866,1348694642,0,0,0,0,0,0,"<p>1210 State St.<br />Salem, OR 97301<br />503-362-2194<br /><a href=""http://www.adams-rib-smoke-house.com"" target=""_blank"">www.adams-rib-smoke-house.com</a></p>"
847,6734,listing,,Sybil's Omelettes Unlimited,4,1,1239919108,1281062118,0,0,0,0,0,0,"<p>2373 State St.<br />Salem, OR 97301<br />503-581-7724</p>"
849,17171,listing,,DaVinci Ristorante & Wine Bar,4,1,1239919283,1395436233,0,0,0,0,0,0,"<p>180 High St. SE<br />Salem, OR 97301<br />503-399-1413<br /><br /></p>"
850,10472,listing,,La Margarita Express,4,1,1239919477,1325217054,0,0,0,0,0,0,"<p>515 Chemeketa St. NE<br />Salem, OR 97301<br />503-371-7960<br /><a href=""http://www.lamargaritaexpress.com"" target=""_blank"">www.lamargaritaexpress.com</a></p>"
851,11435,listing,,Wild Pear Restaurant & Catering,4,1,1239919536,1332714441,0,0,0,0,0,0,"<p>372 State St.<br />Salem, OR 97301<br />503-378-7515<br /><a href=""http://www.wildpearcatering.com"" target=""_blank"">www.wildpearcatering.com</a></p>"
852,1533,listing,,Chuck E. Cheese's,4,1,1239919602,1239919602,0,0,0,0,0,0,"<p>3240 Lancaster Dr. NE<br />Salem, OR 97305<br />503-364-0425<br /><a href=""http://www.chuckecheese.com"" target=""_blank"">www.chuckecheese.com</a></p>"
856,17298,listing,,BeckenRidge Vineyard,4,0,1240002762,1396459948,0,0,0,0,0,0,"<p>300 Reuben Boise Rd.<br />Dallas, OR 97338<br />503-831-3652<br /><a href=""http://www.beckenridge.com"" target=""_blank"">www.beckenridge.com</a></p>"
859,21695,listing,,Deepwood Museum and Gardens,4,1,1240092270,1445358911,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0""><tbody><tr><td><p>Queen Anne Victorian on 4.5 acres of manicured and historic gardens features Eastern Golden Oak and Povey stained glass windows. Tours and events offered year-round.<br />1116 Mission St. SE<br />Salem, OR 97302<br />503-363-1825<br /><a href=""http://www.historicdeepwoodestate.org"" target=""_blank"">www.historicdeepwoodestate.org</a></p></td> <td><span class=""inline inline-left""><span class=""inline inline-left""><a href=""http://www.historicdeepwoodestate.org"" target=""_blank""><img src=""/files/images/Historic_Deepwood_Estate_Small_1.jpg"" alt=""Photo by Ron Cooper."" width=""190"" height=""72"" border=""0"" class=""image image-preview "" /></a></span></span></td></tr></tbody></table>"
866,1621,listing,,Firesteed Cellars,4,1,1240868799,1240875745,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Located in our cellar, our newly remodeled tasting room allows guests to view our wine production while tasting through our award winning fine wines.<br />2200 NPacific Hwy W (99W)<br />Rickreall, OR 97371<br />503-623-8683<br /><a href=""http://www.firesteed.com"" target=""_blank"">www.firesteed.com</a></td>
<td><a href=""http://www.firesteed.com"" target=""_blank""><span class=""inline inline-left""><img class=""image image-preview "" src=""/files/images/Firesteed_Cellars_Small.JPG"" border=""0"" width=""191"" height=""128"" /></span><span class=""inline inline-left""></span></a></td>
</tr>
</tbody>
</table>"
878,7324,listing,,Frank Lloyd Wright's Gordon House,4,1,1240935655,1286902585,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Frank Lloyd Wright's only building in Oregon.&nbsp;This inspirational mid-century modern house is a national historic site and state treasure. Guided tours by reservation.<br /><a href=""http://www.youtube.com/v/AwdYCfkt_Dk?fs=1&amp;amp;hl=en_US"" rel=""lightvideo""><img src=""http://www.travelsalem.com/files/images/The_Gordon_House_Video_Thumbnail.JPG"" title=""Click here to view video of The Gordon House. Silverton, Oregon."" width=""129"" height=""73"" style=""margin: 5px; float: right;"" /></a>869 W Main St. (adjacent to The Oregon Garden on Cascade Highway)<br />Silverton, OR 97381<br />503-874-6006<br /><a href=""http://www.thegordonhouse.org"" target=""_blank"">www.thegordonhouse.org</a></td>
<td><span class=""inline inline-left""><a href=""http://www.thegordonhouse.org"" target=""_blank""><img src=""/files/images/Gordon_House_Small.JPG"" title=""The Gordon House ~ Silverton, Oregon ~ www.thegordonhouse.org"" width=""191"" height=""127"" style=""border: 0px;"" class=""image image-preview "" /></a></span></td>
</tr>
</tbody>
</table>"
879,13249,listing,,Frank Lloyd Wright's Gordon House,4,1,1240935795,1356486038,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>Host your next event at Frank Lloyd Wright's only building in Oregon. Perfect venue for meetings/retreats, dinner parties, intimate weddings, wine/beer tastings, family reunions and concerts.<br /><a href=""http://www.youtube.com/v/507hzqeMdnM?fs=1&amp;amp;hl=en_US"" rel=""lightvideo""><img src=""http://www.travelsalem.com/files/images/The_Gordon_House_Events_Video_Thumbnail.JPG"" title=""Click here to view video of The Gordon House. Silverton, Oregon."" width=""129"" height=""73"" style=""margin: 5px; float: right;"" /></a>869 W Main St. (adjacent to The Oregon Garden on Cascade Highway)<br />Silverton, OR 97381<br />503-874-6006<br /><a href=""http://www.thegordonhouse.org"" target=""_blank"">www.thegordonhouse.org</a></td>
<td><span class=""inline inline-left""><a href=""http://www.thegordonhouse.org"" target=""_blank""><img src=""/files/images/Gordon_House_Small.JPG"" title=""The Gordon House ~ Silverton, Oregon ~ www.thegordonhouse.org"" width=""191"" height=""127"" style=""border: 0px;"" class=""image image-preview "" /></a></span></td>
</tr>
</tbody>
</table>"
901,20447,listing,,"Teresa M Lulay Insurance Agency, Inc.",4,0,1240961718,1430343069,0,0,0,0,0,0,"<p>890 Commercial St. SE<br />Salem, OR 97302<br />503-399-1100 or 866-TMLULAY<br /><a href=""http://www.teresalulay.com"" target=""_blank"">www.teresalulay.com</a></p>"
915,21634,listing,,M.O.M.,4,0,1241738586,1445018917,0,0,0,0,0,0,"<p>304 Silver Hills Circle SE<br />Salem, OR 97306<br />503-930-0130</p>"
951,19582,listing,,"Jennie M Rummell, LMT",4,1,1242254496,1419876534,0,0,0,0,0,0,"<p>161 High St. SE, Suite 206B<br />Salem, OR 97301<br />503-440-3360</p>"
952,7272,listing,,Center 50+,4,1,1242254855,1286491330,0,0,0,0,0,0,"<p>2615 Portland Rd. NE<br />Salem, OR 97301<br />503-588-6303<br /><a href=""http://www.cityofsalem.net/Residents/Senior%20Center/Pages/default.aspx"" target=""_blank"">www.cityofsalem.net</a></p>"
956,8436,listing,,North Santiam River Trips,4,1,1242334695,1301089090,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>River trips for groups of 4-24 on the N. Santiam River from Detroit Lake to the Willamette River. Guests enjoy fishing, wildlife viewing and historic tales of the river.<br />PO Box 35<br />Mill City, OR 97360<br />503-897-3301<br /><a href=""http://www.nsrtrips.com"" target=""_blank"">www.nsrtrips.com</a></td>
<td><span class=""inline inline-left""><a href=""http://www.nsrtrips.com"" target=""_blank""><img src=""/files/images/North_Santiam_River_Trips_Small.JPG"" title=""North Saintiam River Trips ~ Mill City, Oregon ~ www.nsrtrips.com"" width=""190"" height=""143"" style=""margin: 5px; float: right; border-width: 0px;"" class=""image image-preview "" /></a></span></td>
</tr>
</tbody>
</table>"
957,8435,listing,,North Santiam River Trips,4,1,1242335703,1301089060,0,0,0,0,0,0,"<table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td>River trips for groups of 4-24 on the N. Santiam River from Detroit Lake to the Willamette River. Guests enjoy fishing, wildlife viewing and historic tales of the river.<br />PO Box 35<br />Mill City, OR 97360<br />503-897-3301<br /><a href=""http://www.nsrtrips.com"" target=""_blank"">www.nsrtrips.com</a></td>
<td><span class=""inline inline-left""><a href=""http://www.nsrtrips.com"" target=""_blank""><img src=""/files/images/North_Santiam_River_Trips_Small.JPG"" title=""North Saintiam River Trips ~ Mill City, Oregon ~ www.nsrtrips.com"" width=""190"" height=""143"" style=""margin: 5px; float: right; border-width: 0px;"" class=""image image-preview "" /></a></span></td>
</tr>
</tbody>
</table>"
960,1843,listing,,Blanchet Catholic School,4,1,1242341287,1242341287,0,0,0,0,0,0,"<p>4373 Market St. NE<br />Salem, OR 97301<br />503-391-2639<br /><a href=""http://www.blanchetcatholicschool.com"" target=""_blank"">www.blanchetcatholicschool.com</a></p>"
963,13107,listing,,"DoubleTree by Hilton - Salem, Oregon",4,1,1242411226,1354322357,0,0,0,0,0,0,"<p>1590 Weston Ct. NE<br />Salem, OR 97301<br />503-581-7004<br /><a href=""http://doubletree3.hilton.com/en/hotels/oregon/doubletree-by-hilton-hotel-salem-oregon-SLENSDT/index.html"" target=""_blank"">www.doubletree.hilton.com</a></p>"
964,1849,listing,,Phoenix Inn Suites - South,4,1,1242411302,1242411302,0,0,0,0,0,0,"<p>4370 Commercial St. SE<br />Salem, OR 97302<br />503-588-9220 or 800-445-4498<br /><a href=""http://www.phoenixinnsuites.com"" target=""_blank"">www.phoenixinnsuites.com</a></p>"
